date	incidence	trust_short	tests	positive_tests	rolling_mean_key	rolling_7day_incidence
2020-09-19	0.0128205128205128	RFH	78	1	7day_incidence	0.00866379996814779
2020-09-18	0.00801068090787717	UCLH	749	6	7day_incidence	0.00364152252106832
2020-09-18	0.00515463917525773	RMH	194	1	7day_incidence	0.00111231687466088
2020-09-18	0.0740740740740741	LNWUH	54	4	7day_incidence	0.0160269821344796
2020-09-18	0.00409836065573771	CNWL	488	2	7day_incidence	0.00304485196962173
2020-09-18	0	RFH	105	0	7day_incidence	0.00580665711100493
2020-09-17	0.00600240096038415	UCLH	833	5	7day_incidence	0.00395005901381534
2020-09-17	0	RMH	197	0	7day_incidence	0.00111231687466088
2020-09-17	0	LNWUH	25	0	7day_incidence	0.0139565887597384
2020-09-17	0.00160771704180064	CNWL	622	1	7day_incidence	0.00387541675367489
2020-09-17	0	RFH	36	0	7day_incidence	0.00373626373626373
2020-09-17	0	CARE HOME	53	0	7day_incidence	-6.19544098563145e-18
2020-09-16	0.00119617224880383	UCLH	836	1	7day_incidence	0.00405467700504784
2020-09-16	0.00263157894736842	RMH	380	1	7day_incidence	0.00111231687466088
2020-09-16	0	LNWUH	93	0	7day_incidence	0.0218602060707324
2020-09-16	0.00803212851405622	CNWL	249	2	7day_incidence	0.0027931656714238
2020-09-16	0	RFH	90	0	7day_incidence	0.00183150183150183
2020-09-16	0	CARE HOME	32	0	7day_incidence	-6.19544098563145e-18
2020-09-15	0.00162074554294976	UCLH	617	1	7day_incidence	0.00424772719809803
2020-09-15	0	RMH	336	0	7day_incidence	0.00208413417300879
2020-09-15	0	LNWUH	11	0	7day_incidence	0.0267863144451166
2020-09-15	0	CNWL	5	0	7day_incidence	0.0027931656714238
2020-09-15	0	RFH	70	0	7day_incidence	0.0021321961620469
2020-09-15	0	CARE HOME	72	0	7day_incidence	-6.19544098563145e-18
2020-09-14	0.00694444444444444	UCLH	288	2	7day_incidence	0.00310334421125844
2020-09-14	0	RMH	67	0	7day_incidence	0.00260641038900406
2020-09-14	0	LNWUH	1	0	7day_incidence	0.016204303863106
2020-09-14	0.00581395348837209	CNWL	344	2	7day_incidence	0.00399339986346127
2020-09-14	0	RFH	5	0	7day_incidence	0.0021321961620469
2020-09-12	0.00460829493087558	UCLH	434	2	7day_incidence	0.00224585835977499
2020-09-12	0	RMH	268	0	7day_incidence	0.00322752840142642
2020-09-12	0.0789473684210526	LNWUH	38	3	7day_incidence	0.016204303863106
2020-09-12	0	CNWL	172	0	7day_incidence	0.0037637260003469
2020-09-12	0	RFH	55	0	7day_incidence	0.0021321961620469
2020-09-11	0.00135135135135135	UCLH	740	1	7day_incidence	0.00207497660994587
2020-09-11	0.00680272108843537	RMH	294	2	7day_incidence	0.003429957551224
2020-09-11	0.0344827586206897	LNWUH	29	1	7day_incidence	0.0226978103566125
2020-09-11	0	CNWL	564	0	7day_incidence	0.00261627906976743
2020-09-11	0.0149253731343284	RFH	67	1	7day_incidence	0.0021321961620469
2020-09-11	0	CARE HOME	46	0	7day_incidence	-6.19544098563145e-18
2020-09-10	0	UCLH	580	0	7day_incidence	0.00184344153238162
2020-09-10	0.00881057268722467	RMH	227	2	7day_incidence	0.00751159020428522
2020-09-10	0	LNWUH	22	0	7day_incidence	0.0226978103566125
2020-09-10	0.0125	CNWL	80	1	7day_incidence	0.00261627906976743
2020-09-10	0	RFH	35	0	7day_incidence	0.0021321961620469
2020-09-10	0	CARE HOME	35	0	7day_incidence	-6.19544098563145e-18
2020-09-09	0	UCLH	447	0	7day_incidence	0.00107634991883331
2020-09-09	0.00434782608695652	RMH	230	1	7day_incidence	0.00869222774855913
2020-09-09	0	LNWUH	29	0	7day_incidence	0.0295005314450479
2020-09-09	0	CNWL	223	0	7day_incidence	0.00213414634146341
2020-09-09	0	RFH	60	0	7day_incidence	0.0021321961620469
2020-09-08	0	UCLH	455	0	7day_incidence	0.000418022071565373
2020-09-08	0.00404858299595142	RMH	247	1	7day_incidence	0.00869222774855913
2020-09-08	0.0454545454545455	LNWUH	22	1	7day_incidence	0.0182223359563261
2020-09-08	0	CNWL	82	0	7day_incidence	0.00213414634146341
2020-09-08	0	RFH	23	0	7day_incidence	0.0021321961620469
2020-09-08	0	CARE HOME	57	0	7day_incidence	-6.19544098563145e-18
2020-09-07	0	UCLH	93	0	7day_incidence	0.00022497187851518
2020-09-07	0.0285714285714286	RMH	35	1	7day_incidence	0.00772041045021122
2020-09-07	0	LNWUH	1	0	7day_incidence	0.0132962275819419
2020-09-07	0	CNWL	5	0	7day_incidence	0.00213414634146341
2020-09-07	0	RFH	1	0	7day_incidence	0.00460829493087557
2020-09-05	0.0015748031496063	UCLH	635	1	7day_incidence	0.00022497187851518
2020-09-05	0.00826446280991736	RMH	242	2	7day_incidence	0.00646175720917912
2020-09-05	0.0476190476190476	LNWUH	21	1	7day_incidence	0.0132962275819419
2020-09-05	0.0024390243902439	CNWL	410	1	7day_incidence	0.000348432055749122
2020-09-05	0	RFH	18	0	7day_incidence	0.00785504817762882
2020-09-05	0	CARE HOME	49	0	7day_incidence	-6.19544098563145e-18
2020-09-04	0	UCLH	495	0	7day_incidence	0.00022497187851518
2020-09-04	0	RMH	280	0	7day_incidence	0.00584063919675676
2020-09-04	0	LNWUH	24	0	7day_incidence	0.0132962275819419
2020-09-04	0	CNWL	422	0	7day_incidence	0.000348432055749122
2020-09-04	0	RFH	40	0	7day_incidence	0.00785504817762882
2020-09-04	0	CARE HOME	2	0	7day_incidence	-6.19544098563145e-18
2020-09-03	0	UCLH	683	0	7day_incidence	0.00022497187851518
2020-09-03	0	RMH	289	0	7day_incidence	0.00526227019733513
2020-09-03	0	LNWUH	20	0	7day_incidence	0.00680272108843538
2020-09-03	0	CNWL	167	0	7day_incidence	0.000348432055749122
2020-09-03	0.032258064516129	RFH	31	1	7day_incidence	0.00785504817762882
2020-09-03	0	CARE HOME	50	0	7day_incidence	-6.19544098563145e-18
2020-09-02	0	UCLH	389	0	7day_incidence	0.00022497187851518
2020-09-02	0	RMH	106	0	7day_incidence	0.00118063754427391
2020-09-02	0	LNWUH	20	0	7day_incidence	0.0143215180809166
2020-09-02	0	CNWL	83	0	7day_incidence	0.000348432055749122
2020-09-02	0.0227272727272727	RFH	44	1	7day_incidence	0.00785504817762882
2020-09-01	0	UCLH	244	0	7day_incidence	-5.77724871910133e-18
2020-09-01	0	RMH	52	0	7day_incidence	-1.73472347597681e-18
2020-09-01	0	CNWL	24	0	7day_incidence	-6.93889390390723e-18
2020-09-01	0	RFH	5	0	7day_incidence	0.00785504817762882
2020-09-01	0	CARE HOME	51	0	7day_incidence	-6.19544098563145e-18
2020-08-30	0	UCLH	51	0	7day_incidence	0.000239693192713321
2020-08-30	0	RMH	27	0	7day_incidence	-1.73472347597681e-18
2020-08-30	0	CNWL	185	0	7day_incidence	-6.93889390390723e-18
2020-08-29	0	UCLH	420	0	7day_incidence	0.000239693192713321
2020-08-29	0	RMH	221	0	7day_incidence	-1.73472347597681e-18
2020-08-29	0	LNWUH	22	0	7day_incidence	0.00751879699248121
2020-08-29	0	CNWL	40	0	7day_incidence	-6.93889390390723e-18
2020-08-29	0	RFH	15	0	7day_incidence	0.00785504817762882
2020-08-29	0	CARE HOME	18	0	7day_incidence	-6.19544098563145e-18
2020-08-28	0	UCLH	579	0	7day_incidence	0.000703515085106642
2020-08-28	0	RMH	194	0	7day_incidence	-1.73472347597681e-18
2020-08-28	0	LNWUH	7	0	7day_incidence	0.031328320802005
2020-08-28	0	CNWL	335	0	7day_incidence	-6.93889390390723e-18
2020-08-28	0	RFH	20	0	7day_incidence	0.00324675324675324
2020-08-27	0.00167785234899329	UCLH	596	1	7day_incidence	0.000703515085106642
2020-08-27	0	RMH	215	0	7day_incidence	-1.73472347597681e-18
2020-08-27	0.0526315789473684	LNWUH	19	1	7day_incidence	0.031328320802005
2020-08-27	0	CNWL	375	0	7day_incidence	-6.93889390390723e-18
2020-08-27	0	RFH	17	0	7day_incidence	-6.07153216591882e-18
2020-08-27	0	CARE HOME	78	0	7day_incidence	-6.19544098563145e-18
2020-08-26	0	UCLH	597	0	7day_incidence	0.000703515085106642
2020-08-26	0	RMH	181	0	7day_incidence	-1.73472347597681e-18
2020-08-26	0	LNWUH	37	0	7day_incidence	0.031328320802005
2020-08-26	0	CNWL	155	0	7day_incidence	-6.93889390390723e-18
2020-08-26	0	RFH	24	0	7day_incidence	-6.07153216591882e-18
2020-08-25	0.00324675324675325	UCLH	308	1	7day_incidence	0.000703515085106642
2020-08-25	0	RMH	263	0	7day_incidence	-1.73472347597681e-18
2020-08-25	0.166666666666667	LNWUH	6	1	7day_incidence	0.031328320802005
2020-08-25	0	CNWL	87	0	7day_incidence	-6.93889390390723e-18
2020-08-25	0	RFH	10	0	7day_incidence	-6.07153216591882e-18
2020-08-25	0	CARE HOME	57	0	7day_incidence	-6.19544098563145e-18
2020-08-24	0	UCLH	311	0	7day_incidence	0.000703515085106642
2020-08-24	0	RMH	91	0	7day_incidence	-1.73472347597681e-18
2020-08-24	0	LNWUH	1	0	7day_incidence	0.031328320802005
2020-08-24	0	CNWL	8	0	7day_incidence	-6.93889390390723e-18
2020-08-24	0	RFH	13	0	7day_incidence	-6.07153216591882e-18
2020-08-22	0	UCLH	435	0	7day_incidence	0.000463821892393315
2020-08-22	0	RMH	82	0	7day_incidence	-1.73472347597681e-18
2020-08-22	0	LNWUH	3	0	7day_incidence	0.0238095238095238
2020-08-22	0	CNWL	242	0	7day_incidence	-6.93889390390723e-18
2020-08-22	0	RFH	9	0	7day_incidence	-6.07153216591882e-18
2020-08-22	0	CARE HOME	25	0	7day_incidence	-6.19544098563145e-18
2020-08-21	0	UCLH	465	0	7day_incidence	0.000831063904879544
2020-08-21	0	RMH	210	0	7day_incidence	0.000640614990390773
2020-08-21	0	LNWUH	3	0	7day_incidence	0.0238095238095238
2020-08-21	0	CNWL	293	0	7day_incidence	-6.93889390390723e-18
2020-08-21	0	RFH	22	0	7day_incidence	-6.07153216591882e-18
2020-08-20	0	UCLH	588	0	7day_incidence	0.000367242012486223
2020-08-20	0	RMH	183	0	7day_incidence	0.000640614990390773
2020-08-20	0	LNWUH	5	0	7day_incidence	3.96508223080413e-18
2020-08-20	0	CNWL	207	0	7day_incidence	-6.93889390390723e-18
2020-08-20	0	RFH	20	0	7day_incidence	-6.07153216591882e-18
2020-08-20	0	CARE HOME	46	0	7day_incidence	-6.19544098563145e-18
2020-08-19	0	UCLH	741	0	7day_incidence	0.000367242012486223
2020-08-19	0	RMH	190	0	7day_incidence	0.000640614990390773
2020-08-19	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-08-19	0	CNWL	339	0	7day_incidence	-6.93889390390723e-18
2020-08-19	0	RFH	21	0	7day_incidence	-6.07153216591882e-18
2020-08-18	0.0025706940874036	UCLH	389	1	7day_incidence	0.000367242012486223
2020-08-18	0.00448430493273543	RMH	223	1	7day_incidence	0.000640614990390773
2020-08-18	0	LNWUH	8	0	7day_incidence	3.96508223080413e-18
2020-08-18	0	CNWL	96	0	7day_incidence	-6.93889390390723e-18
2020-08-18	0	RFH	23	0	7day_incidence	-6.07153216591882e-18
2020-08-18	0	CARE HOME	82	0	7day_incidence	-6.19544098563145e-18
2020-08-17	0	UCLH	266	0	7day_incidence	0.000367242012486223
2020-08-17	0	RMH	53	0	7day_incidence	0.000640614990390773
2020-08-17	0	CNWL	29	0	7day_incidence	-6.93889390390723e-18
2020-08-17	0	RFH	5	0	7day_incidence	-6.07153216591882e-18
2020-08-15	0	UCLH	266	0	7day_incidence	0.00059435988666292
2020-08-15	0	RMH	237	0	7day_incidence	0.000640614990390773
2020-08-15	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-08-15	0	CNWL	165	0	7day_incidence	-6.93889390390723e-18
2020-08-15	0	RFH	2	0	7day_incidence	-6.07153216591882e-18
2020-08-14	0	UCLH	631	0	7day_incidence	0.00059435988666292
2020-08-14	0	RMH	198	0	7day_incidence	0.00128122998078155
2020-08-14	0	LNWUH	10	0	7day_incidence	3.96508223080413e-18
2020-08-14	0	CNWL	436	0	7day_incidence	-6.93889390390723e-18
2020-08-14	0	RFH	30	0	7day_incidence	-6.07153216591882e-18
2020-08-14	0	CARE HOME	5	0	7day_incidence	-6.19544098563145e-18
2020-08-13	0	UCLH	451	0	7day_incidence	0.000227117874176692
2020-08-13	0	RMH	174	0	7day_incidence	0.000640614990390773
2020-08-13	0	LNWUH	9	0	7day_incidence	3.96508223080413e-18
2020-08-13	0	CNWL	89	0	7day_incidence	-6.93889390390723e-18
2020-08-13	0	RFH	8	0	7day_incidence	-6.07153216591882e-18
2020-08-13	0	CARE HOME	31	0	7day_incidence	-6.19544098563145e-18
2020-08-12	0.00158982511923688	UCLH	629	1	7day_incidence	0.000227117874176692
2020-08-12	0	RMH	193	0	7day_incidence	0.000640614990390773
2020-08-12	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-08-12	0	CNWL	246	0	7day_incidence	-6.93889390390723e-18
2020-08-12	0	RFH	5	0	7day_incidence	-6.07153216591882e-18
2020-08-11	0	UCLH	427	0	7day_incidence	0.000227117874176692
2020-08-11	0.00448430493273543	RMH	223	1	7day_incidence	0.000640614990390773
2020-08-11	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-08-11	0	CNWL	65	0	7day_incidence	-6.93889390390723e-18
2020-08-11	0	RFH	14	0	7day_incidence	-6.07153216591882e-18
2020-08-11	0	CARE HOME	109	0	7day_incidence	-6.19544098563145e-18
2020-08-10	0	UCLH	181	0	7day_incidence	0.000467618114676932
2020-08-10	0	RMH	49	0	7day_incidence	0.000640614990390773
2020-08-10	0	CNWL	2	0	7day_incidence	-6.93889390390723e-18
2020-08-10	0	RFH	16	0	7day_incidence	0.00492610837438423
2020-08-08	0	UCLH	541	0	7day_incidence	0.000467618114676932
2020-08-08	0	RMH	216	0	7day_incidence	0.000640614990390773
2020-08-08	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-08-08	0	CNWL	208	0	7day_incidence	-6.93889390390723e-18
2020-08-08	0	RFH	12	0	7day_incidence	0.00492610837438423
2020-08-07	0	UCLH	407	0	7day_incidence	0.000240500240500235
2020-08-07	0	RMH	194	0	7day_incidence	0.000640614990390773
2020-08-07	0	CNWL	297	0	7day_incidence	-6.93889390390723e-18
2020-08-07	0	RFH	14	0	7day_incidence	0.0111372884986078
2020-08-06	0.00168350168350168	UCLH	594	1	7day_incidence	0.000240500240500235
2020-08-06	0	RMH	194	0	7day_incidence	-1.73472347597681e-18
2020-08-06	0	LNWUH	4	0	7day_incidence	3.96508223080413e-18
2020-08-06	0	CNWL	259	0	7day_incidence	-6.93889390390723e-18
2020-08-06	0.0344827586206897	RFH	29	1	7day_incidence	0.0111372884986078
2020-08-05	0	UCLH	661	0	7day_incidence	0.000240500240500235
2020-08-05	0	RMH	242	0	7day_incidence	0.000793650793650792
2020-08-05	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-08-05	0	CNWL	326	0	7day_incidence	-6.93889390390723e-18
2020-08-05	0	RFH	18	0	7day_incidence	0.0111372884986078
2020-08-05	0	CARE HOME	9	0	7day_incidence	-6.19544098563145e-18
2020-08-04	0	UCLH	602	0	7day_incidence	0.000240500240500235
2020-08-04	0	RMH	204	0	7day_incidence	0.000793650793650792
2020-08-04	0	LNWUH	7	0	7day_incidence	3.96508223080413e-18
2020-08-04	0	CNWL	100	0	7day_incidence	0.000466853408029872
2020-08-04	0.0434782608695652	RFH	23	1	7day_incidence	0.0111372884986078
2020-08-04	0	CARE HOME	82	0	7day_incidence	-6.19544098563145e-18
2020-08-03	0	UCLH	217	0	7day_incidence	0.000240500240500235
2020-08-03	0	RMH	60	0	7day_incidence	0.00318456531845653
2020-08-03	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-08-03	0	CNWL	11	0	7day_incidence	0.000466853408029872
2020-08-03	0	RFH	9	0	7day_incidence	0.0111372884986078
2020-08-01	0	UCLH	422	0	7day_incidence	-5.77724871910133e-18
2020-08-01	0.00555555555555556	RMH	180	1	7day_incidence	0.00318456531845653
2020-08-01	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-08-01	0	CNWL	258	0	7day_incidence	0.000466853408029872
2020-08-01	0	RFH	4	0	7day_incidence	0.0062111801242236
2020-07-31	0	UCLH	589	0	7day_incidence	-5.77724871910133e-18
2020-07-31	0	RMH	220	0	7day_incidence	0.00318456531845653
2020-07-31	0	LNWUH	13	0	7day_incidence	3.96508223080413e-18
2020-07-31	0.00326797385620915	CNWL	306	1	7day_incidence	0.000466853408029872
2020-07-31	0	RFH	22	0	7day_incidence	0.0062111801242236
2020-07-31	0	CARE HOME	3	0	7day_incidence	-6.19544098563145e-18
2020-07-30	0	UCLH	806	0	7day_incidence	-5.77724871910133e-18
2020-07-30	0.0167364016736402	RMH	239	4	7day_incidence	0.00318456531845653
2020-07-30	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-07-30	0	CNWL	237	0	7day_incidence	0.000466853408029872
2020-07-30	0	RFH	22	0	7day_incidence	0.0357142857142857
2020-07-29	0	UCLH	610	0	7day_incidence	-5.77724871910133e-18
2020-07-29	0	RMH	202	0	7day_incidence	0.00392861293750415
2020-07-29	0	LNWUH	7	0	7day_incidence	3.96508223080413e-18
2020-07-29	0	CNWL	261	0	7day_incidence	0.000466853408029872
2020-07-29	0	RFH	15	0	7day_incidence	0.0357142857142857
2020-07-29	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-07-28	0	UCLH	643	0	7day_incidence	0.000221141088014147
2020-07-28	0	RMH	154	0	7day_incidence	0.00313496214385336
2020-07-28	0	LNWUH	17	0	7day_incidence	3.96508223080413e-18
2020-07-28	0	CNWL	59	0	7day_incidence	0.000466853408029872
2020-07-28	0	RFH	31	0	7day_incidence	0.0357142857142857
2020-07-28	0	CARE HOME	100	0	7day_incidence	0.00136054421768707
2020-07-27	0	UCLH	321	0	7day_incidence	0.0006431710521416
2020-07-27	0	RMH	140	0	7day_incidence	0.00313496214385336
2020-07-27	0	CNWL	72	0	7day_incidence	-6.93889390390723e-18
2020-07-27	0.25	RFH	4	1	7day_incidence	0.0357142857142857
2020-07-27	0	CARE HOME	50	0	7day_incidence	0.00136054421768707
2020-07-26	0	UCLH	6	0	7day_incidence	0.00103084308160467
2020-07-26	0	CNWL	59	0	7day_incidence	-6.93889390390723e-18
2020-07-25	0.00154798761609907	UCLH	646	1	7day_incidence	0.00103084308160467
2020-07-25	0.00520833333333333	RMH	192	1	7day_incidence	0.00149592731829574
2020-07-25	0	LNWUH	19	0	7day_incidence	3.96508223080413e-18
2020-07-25	0	CNWL	111	0	7day_incidence	0.000732600732600726
2020-07-25	0	RFH	8	0	7day_incidence	0.0357142857142857
2020-07-24	0.00295420974889217	UCLH	677	2	7day_incidence	0.00103084308160467
2020-07-24	0	RMH	215	0	7day_incidence	0.00149592731829574
2020-07-24	0	CNWL	314	0	7day_incidence	0.000732600732600726
2020-07-24	0	RFH	16	0	7day_incidence	0.0357142857142857
2020-07-24	0	CARE HOME	35	0	7day_incidence	0.00136054421768707
2020-07-23	0.00271370420624152	UCLH	737	2	7day_incidence	0.00103084308160467
2020-07-23	0	RMH	175	0	7day_incidence	0.00149592731829574
2020-07-23	0	LNWUH	7	0	7day_incidence	3.96508223080413e-18
2020-07-23	0	CNWL	303	0	7day_incidence	0.000732600732600726
2020-07-23	0	RFH	13	0	7day_incidence	0.0357142857142857
2020-07-23	0.00952380952380952	CARE HOME	105	1	7day_incidence	0.00136054421768707
2020-07-22	0	UCLH	447	0	7day_incidence	0.00103084308160467
2020-07-22	0.00526315789473684	RMH	190	1	7day_incidence	0.00149592731829574
2020-07-22	0	LNWUH	1	0	7day_incidence	3.96508223080413e-18
2020-07-22	0.00512820512820513	CNWL	195	1	7day_incidence	0.000732600732600726
2020-07-22	0	RFH	7	0	7day_incidence	-6.07153216591882e-18
2020-07-21	0	UCLH	530	0	7day_incidence	0.000809701993590522
2020-07-21	0	RMH	178	0	7day_incidence	0.000751879699248118
2020-07-21	0	LNWUH	1	0	7day_incidence	3.96508223080413e-18
2020-07-21	0	CNWL	88	0	7day_incidence	0.000732600732600726
2020-07-21	0	RFH	21	0	7day_incidence	-6.07153216591882e-18
2020-07-21	0	CARE HOME	79	0	7day_incidence	0.00136054421768707
2020-07-20	0	UCLH	153	0	7day_incidence	0.000896060438207349
2020-07-20	0	RMH	56	0	7day_incidence	0.000751879699248118
2020-07-20	0	CNWL	24	0	7day_incidence	0.000732600732600726
2020-07-20	0	RFH	8	0	7day_incidence	-6.07153216591882e-18
2020-07-18	0	UCLH	466	0	7day_incidence	0.000790714778027166
2020-07-18	0	RMH	233	0	7day_incidence	0.000751879699248118
2020-07-18	0	LNWUH	10	0	7day_incidence	3.96508223080413e-18
2020-07-18	0	CNWL	283	0	7day_incidence	0.000732600732600726
2020-07-18	0	RFH	14	0	7day_incidence	0.00793650793650793
2020-07-18	0	CARE HOME	3	0	7day_incidence	0.00136054421768707
2020-07-17	0	UCLH	769	0	7day_incidence	0.000790714778027166
2020-07-17	0	RMH	290	0	7day_incidence	-1.85863229568944e-18
2020-07-17	0	LNWUH	1	0	7day_incidence	3.96508223080413e-18
2020-07-17	0	CNWL	363	0	7day_incidence	-6.93889390390723e-18
2020-07-17	0	RFH	14	0	7day_incidence	0.00793650793650793
2020-07-17	0	CARE HOME	4	0	7day_incidence	0.00136054421768707
2020-07-16	0.00355871886120996	UCLH	281	1	7day_incidence	0.000790714778027166
2020-07-16	0	RMH	181	0	7day_incidence	-1.85863229568944e-18
2020-07-16	0	CNWL	231	0	7day_incidence	-6.93889390390723e-18
2020-07-16	0	RFH	9	0	7day_incidence	0.00793650793650793
2020-07-15	0.00197628458498024	UCLH	506	1	7day_incidence	0.000790714778027166
2020-07-15	0	RMH	171	0	7day_incidence	-1.85863229568944e-18
2020-07-15	0	LNWUH	9	0	7day_incidence	3.96508223080413e-18
2020-07-15	0	CNWL	246	0	7day_incidence	-6.93889390390723e-18
2020-07-15	0.0555555555555556	RFH	18	1	7day_incidence	0.00793650793650793
2020-07-15	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-07-14	0	UCLH	461	0	7day_incidence	0.000790714778027166
2020-07-14	0	RMH	146	0	7day_incidence	-1.85863229568944e-18
2020-07-14	0	LNWUH	8	0	7day_incidence	3.96508223080413e-18
2020-07-14	0	CNWL	87	0	7day_incidence	-6.93889390390723e-18
2020-07-14	0	RFH	34	0	7day_incidence	0.00793650793650793
2020-07-14	0	CARE HOME	110	0	7day_incidence	-6.19544098563145e-18
2020-07-13	0	UCLH	159	0	7day_incidence	0.000790714778027166
2020-07-13	0	RMH	67	0	7day_incidence	-1.85863229568944e-18
2020-07-13	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-07-13	0	CNWL	7	0	7day_incidence	-6.93889390390723e-18
2020-07-13	0	RFH	9	0	7day_incidence	0.00793650793650793
2020-07-11	0	UCLH	546	0	7day_incidence	0.000282326369282885
2020-07-11	0	RMH	242	0	7day_incidence	0.00087108013937282
2020-07-11	0	LNWUH	9	0	7day_incidence	3.96508223080413e-18
2020-07-11	0	CNWL	302	0	7day_incidence	-6.93889390390723e-18
2020-07-11	0	RFH	13	0	7day_incidence	0.0150793650793651
2020-07-11	0	CARE HOME	13	0	7day_incidence	-6.19544098563145e-18
2020-07-10	0	UCLH	386	0	7day_incidence	-5.77724871910133e-18
2020-07-10	0	RMH	190	0	7day_incidence	0.00087108013937282
2020-07-10	0	LNWUH	1	0	7day_incidence	3.96508223080413e-18
2020-07-10	0	CNWL	349	0	7day_incidence	-6.93889390390723e-18
2020-07-10	0	RFH	12	0	7day_incidence	0.00714285714285714
2020-07-10	0	CARE HOME	7	0	7day_incidence	-6.19544098563145e-18
2020-07-09	0	UCLH	435	0	7day_incidence	-5.77724871910133e-18
2020-07-09	0	RMH	187	0	7day_incidence	0.00087108013937282
2020-07-09	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-07-09	0	CNWL	223	0	7day_incidence	-6.93889390390723e-18
2020-07-09	0	RFH	12	0	7day_incidence	0.00714285714285714
2020-07-08	0	UCLH	335	0	7day_incidence	-5.77724871910133e-18
2020-07-08	0.00609756097560976	RMH	164	1	7day_incidence	0.00087108013937282
2020-07-08	0	CNWL	257	0	7day_incidence	-6.93889390390723e-18
2020-07-08	0.05	RFH	20	1	7day_incidence	0.00714285714285714
2020-07-08	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-07-07	0	UCLH	548	0	7day_incidence	-5.77724871910133e-18
2020-07-07	0	RMH	198	0	7day_incidence	0.00156121126428655
2020-07-07	0	CNWL	89	0	7day_incidence	-6.93889390390723e-18
2020-07-07	0	RFH	19	0	7day_incidence	0.00714285714285714
2020-07-07	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-07-06	0	UCLH	184	0	7day_incidence	-5.77724871910133e-18
2020-07-06	0	RMH	69	0	7day_incidence	0.00156121126428655
2020-07-06	0	CNWL	13	0	7day_incidence	-6.93889390390723e-18
2020-07-06	0	RFH	14	0	7day_incidence	0.00714285714285714
2020-07-04	0	UCLH	442	0	7day_incidence	-5.77724871910133e-18
2020-07-04	0	RMH	218	0	7day_incidence	0.00156121126428655
2020-07-04	0	LNWUH	4	0	7day_incidence	3.96508223080413e-18
2020-07-04	0	CNWL	230	0	7day_incidence	0.000512032770097279
2020-07-04	0	RFH	10	0	7day_incidence	0.00714285714285714
2020-07-03	0	UCLH	300	0	7day_incidence	-5.77724871910133e-18
2020-07-03	0.00483091787439614	RMH	207	1	7day_incidence	0.000690131124913732
2020-07-03	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-07-03	0	CNWL	349	0	7day_incidence	0.000512032770097279
2020-07-03	0	RFH	25	0	7day_incidence	-6.07153216591882e-18
2020-07-03	0	CARE HOME	9	0	7day_incidence	-6.19544098563145e-18
2020-07-02	0	UCLH	510	0	7day_incidence	-5.77724871910133e-18
2020-07-02	0	RMH	231	0	7day_incidence	0.000690131124913732
2020-07-02	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-07-02	0	CNWL	184	0	7day_incidence	0.000512032770097279
2020-07-02	0	RFH	12	0	7day_incidence	-6.07153216591882e-18
2020-07-01	0	UCLH	537	0	7day_incidence	-5.77724871910133e-18
2020-07-01	0	RMH	137	0	7day_incidence	0.000690131124913732
2020-07-01	0.003584229390681	CNWL	279	1	7day_incidence	0.000512032770097279
2020-07-01	0	RFH	22	0	7day_incidence	-6.07153216591882e-18
2020-06-30	0	UCLH	631	0	7day_incidence	0.000540102619497699
2020-06-30	0	RMH	145	0	7day_incidence	0.000690131124913732
2020-06-30	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-06-30	0	CNWL	69	0	7day_incidence	0.000512032770097279
2020-06-30	0	RFH	10	0	7day_incidence	-6.07153216591882e-18
2020-06-30	0	CARE HOME	104	0	7day_incidence	-6.19544098563145e-18
2020-06-29	0	UCLH	72	0	7day_incidence	0.000540102619497699
2020-06-29	0	RMH	58	0	7day_incidence	-1.85863229568944e-18
2020-06-29	0	CNWL	25	0	7day_incidence	0.000512032770097279
2020-06-29	0	RFH	14	0	7day_incidence	-6.07153216591882e-18
2020-06-27	0	UCLH	508	0	7day_incidence	0.000540102619497699
2020-06-27	0	RMH	253	0	7day_incidence	0.00077220077220077
2020-06-27	0	CNWL	264	0	7day_incidence	0.000512032770097279
2020-06-27	0	RFH	7	0	7day_incidence	-6.07153216591882e-18
2020-06-26	0.00378071833648393	UCLH	529	2	7day_incidence	0.00105490313429821
